"File","Type","Name"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\final_architecture_updates.sql","function","get_bootstrap_context"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\final_architecture_updates.sql","policy","events_delete on events"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\final_architecture_updates.sql","policy","events_insert on events"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\final_architecture_updates.sql","policy","events_select on events"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\final_architecture_updates.sql","policy","events_update on events"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\final_architecture_updates.sql","policy","matches_delete on matches"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\final_architecture_updates.sql","policy","matches_insert on matches"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\final_architecture_updates.sql","policy","matches_select on matches"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\final_architecture_updates.sql","policy","matches_update on matches"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\final_architecture_updates.sql","trigger","trg_audit_matches"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration.sql","alter_table","account_event_permissions"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration.sql","alter_table","account_permissions"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration.sql","alter_table","accounts"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration.sql","alter_table","active_sessions"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration.sql","alter_table","audit_logs"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration.sql","alter_table","events"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration.sql","alter_table","groups"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration.sql","alter_table","login_logs"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration.sql","alter_table","matches"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration.sql","alter_table","permissions"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration.sql","alter_table","roles"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration.sql","alter_table","teams"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration.sql","alter_table","tenants"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration.sql","drop","policy:if"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration.sql","function","current_role_name"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration.sql","function","current_tenant_id"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration.sql","policy","account_event_permissions_rls on account_event_permissions"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration.sql","policy","account_permissions_rls on account_permissions"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration.sql","policy","accounts_delete on accounts"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration.sql","policy","accounts_insert on accounts"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration.sql","policy","accounts_select on accounts"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration.sql","policy","accounts_update on accounts"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration.sql","policy","active_sessions_rls on active_sessions"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration.sql","policy","audit_logs_rls on audit_logs"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration.sql","policy","events_rls on events"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration.sql","policy","groups_rls on groups"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration.sql","policy","login_logs_rls on login_logs"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration.sql","policy","matches_rls on matches"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration.sql","policy","permissions_read on permissions"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration.sql","policy","roles_read on roles"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration.sql","policy","teams_rls on teams"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration.sql","policy","tenants_read on tenants"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_event_management.sql","alter_table","events"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_event_management.sql","index","idx_events_slug"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_event_management.sql","index","idx_events_status"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_event_management.sql","index","idx_events_tenant_status"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_get_profile.sql","function","get_current_profile"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_phase4.sql","alter_table","invoices"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_phase4.sql","alter_table","payments"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_phase4.sql","alter_table","subscription_plans"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_phase4.sql","alter_table","tenant_subscriptions"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_phase4.sql","drop","policy:invoices_select"
